ecg_id,segment_id,label,mean_I,median_I,variance_I,std_I,mean_II,median_II,variance_II,std_II,mean_III,median_III,variance_III,std_III,mean_V3,median_V3,variance_V3,std_V3,mean_V6,median_V6,variance_V6,std_V6
1,seg_0a2s,NORM,-0.09215200000000001,-0.115,0.009086165061061061,0.09532137777571756,-0.035352,-0.06,0.0055068209169169165,0.07420795723449687,0.056804,0.063,0.0021404520360360363,0.04626501957241601,0.010465,0.005,0.012043728503503503,0.10974392239893516,0.004484000000000002,-0.01,0.006777647391391392,0.08232646835247696
1,seg_2a4s,NORM,0.009668999999999997,-0.014,0.0124443638028028,0.11155430875946837,0.038412,0.021,0.00722319344944945,0.08498937256768901,0.028754,0.036,0.002221448932932933,0.04713224939394398,0.0065190000000000005,0.001,0.017206974613613618,0.13117535825609022,0.046728999999999986,0.015,0.008683074633633634,0.09318301687342836
1,seg_4a6s,NORM,0.019659999999999997,0.0,0.009041003403403403,0.09508419113292915,0.010150999999999997,-0.008,0.006252526725725726,0.07907292030604236,-0.009496000000000003,-0.006500000000000001,0.002653113097097097,0.05150837890185535,-0.027167000000000007,-0.04,0.012319166277277277,0.11099173968038016,-0.053131,-0.08,0.007284444283283282,0.08534895595895291
1,seg_6a8s,NORM,0.016284999999999997,-0.009,0.008524131906906906,0.09232622545575501,-0.021903,-0.05,0.005799146737737738,0.0761521289113951,-0.03821100000000001,-0.035500000000000004,0.0013997382172172175,0.03741307548461122,-0.005236000000000002,-0.014,0.012329698002002001,0.11103917327683055,-0.03577800000000001,-0.064,0.009565221937937938,0.09780195262845184
1,seg_8a10s,NORM,0.05958499999999999,0.0335,0.010397209984984983,0.10196671018025924,0.020253000000000004,-0.02,0.008504619610610609,0.0922204945259491,-0.039337000000000004,-0.035,0.002462728159159159,0.04962588194842646,0.014115000000000003,-0.0055,0.016084626401401403,0.1268251804706045,0.049855,0.035,0.012163925900900903,0.11029018950432945
2,seg_0a2s,NORM,-0.024059000000000004,-0.052,0.009853236755755756,0.09926347140693678,0.13666399999999998,0.095,0.04178155265665665,0.20440536357115646,0.16074000000000002,0.1485,0.02295717157157157,0.15151624193983815,-0.05419,-0.0765,0.08568334924924924,0.29271718304405914,-0.012762999999999998,-0.015,0.024516020851851852,0.15657592679544277
2,seg_2a4s,NORM,0.089966,0.039,0.01902397281681682,0.13792741865494626,0.116245,0.094,0.06258172069569569,0.25016338800011423,0.026297999999999995,0.05,0.029397160356356356,0.17145600122584323,-0.019996999999999994,-0.075,0.16959643943043043,0.41182088270318495,-0.034788000000000006,-0.1,0.03999595501101101,0.19998988727185935
2,seg_4a6s,NORM,-0.054136000000000004,-0.079,0.011221332836836836,0.10593079267539178,-0.105526,-0.1185,0.029463250574574575,0.17164862532095787,-0.051388,-0.065,0.020307827283283283,0.14250553421984455,0.044502000000000014,0.005,0.08835430029629629,0.2972445126428683,0.0046639999999999945,-0.02,0.023960427531531533,0.15479156156435508
2,seg_6a8s,NORM,-0.027186,-0.085,0.01914975115515516,0.1383826259150879,-0.12313600000000001,-0.139,0.054720682186186184,0.23392452241307704,-0.095946,-0.0755,0.02732279587987988,0.16529608549472635,0.129656,0.08,0.17951555722122126,0.42369276276710377,0.06907399999999998,0.02,0.04227219872272271,0.20560203968521984
2,seg_8a10s,NORM,-0.002447999999999997,-0.027,0.013557142438438438,0.11643514262643576,-0.041407,0.0185,0.048953755106106105,0.2212549549865632,-0.03897,0.0195,0.04034425335335335,0.20085878958450723,-0.039599,-0.07,0.093395808007007,0.30560727741172494,-0.024228,-0.055,0.02456809811411412,0.15674213892286312
3,seg_0a2s,NORM,-0.023004000000000004,-0.059,0.014211753737737736,0.11921306026496314,-0.009450000000000004,-0.03,0.012057715215215216,0.10980762821960602,,,,,-0.047202,-0.078,0.02335513433033033,0.1528238670179836,-0.034446000000000004,-0.05,0.0068046777617617625,0.0824904707330596
3,seg_2a4s,NORM,-0.011228,-0.053,0.01911862464064064,0.13827011477770834,0.07460599999999999,0.07,0.013024052816816815,0.11412297234482116,,,,,-0.028470000000000006,-0.06,0.03177025135135135,0.17824211441562107,-0.013333,-0.02,0.010704702813813817,0.10346353373925432
3,seg_4a6s,NORM,0.0038789999999999988,-0.0225,0.011229265624624625,0.10596822931720914,-0.13743100000000003,-0.164,0.009095879118118117,0.09537231840590915,-0.14131,-0.144,0.0034881240240240245,0.05906034222745433,0.066967,0.042,0.0239606906016016,0.15479241131787308,0.08435499999999999,0.065,0.007536421396396397,0.08681256473804007
3,seg_6a8s,NORM,0.013436999999999996,-0.03,0.015011105136136134,0.12251981527955441,0.08506299999999999,0.0885,0.016187991022022022,0.1272320361466483,0.07162199999999999,0.1025,0.01377315627227227,0.11735909113601839,-0.004999999999999997,-0.035500000000000004,0.029801681681681683,0.17263163580781388,-0.016571,-0.04,0.009873102061061062,0.09936348454568741
3,seg_8a10s,NORM,0.0030159999999999965,-0.034,0.01391247622022022,0.1179511603173967,0.015555000000000003,0.0115,0.02205562059559559,0.1485113483730977,,,,,-0.0018459999999999965,-0.0235,0.02392503531931932,0.154677197153683,0.0017579999999999991,-0.01,0.007830742178178179,0.08849148082260902
4,seg_0a2s,NORM,-0.032652,-0.054,0.018162096992992992,0.1347668245266356,0.019846999999999997,-0.031,0.08103800759859858,0.2846717541285025,0.052485,-0.001,0.05275986564064064,0.22969515806964813,-0.005376000000000008,-0.1,0.29939698560960964,0.5471718063000045,-0.068939,-0.145,0.08206659587487487,0.28647267910723156
4,seg_2a4s,NORM,0.01486,-0.02,0.018361487887887887,0.13550456777499378,-0.111481,-0.2365,0.09896859423323323,0.3145927434529176,-0.12634099999999998,-0.2085,0.06147031503403404,0.24793207746081192,0.09361000000000001,-0.01,0.25826520510510514,0.5081979979349635,0.065556,0.02,0.06222326012412413,0.24944590620838847
4,seg_4a6s,NORM,0.010169999999999998,-0.015,0.014920891991991992,0.12215110311410206,0.45335000000000003,0.395,0.0843122897897898,0.2903657861900913,0.44318100000000005,0.405,0.05338660083983984,0.23105540642850114,-0.22153000000000003,-0.3115,0.21305211321321318,0.46157568524914006,-0.17935500000000001,-0.231,0.04979697595095095,0.2231523603974445
4,seg_6a8s,NORM,-0.022717999999999995,-0.057,0.02084674922522523,0.14438403383070175,0.138755,0.052,0.09371445943443443,0.30612817484582244,0.16145,0.095,0.06481769519519519,0.25459319550057735,-0.039217,-0.135,0.34182571362462466,0.5846586299924296,-0.025419000000000004,-0.109,0.08427473417317319,0.2903011094935278
4,seg_8a10s,NORM,0.025028,0.001,0.019286123339339344,0.13887448771944882,-0.415002,-0.445,0.1527821020980981,0.3908735116352835,-0.44003000000000003,-0.405,0.13969743253253253,0.3737611972002077,0.195159,0.16,0.2698594011201201,0.5194799333180447,0.26206999999999997,0.146,0.1820182413413413,0.42663595880017113
5,seg_0a2s,NORM,-0.019452000000000004,-0.04,0.005727503199199199,0.07568026955025464,-0.185992,-0.1675,0.06522943937537537,0.2554005469363278,-0.16654800000000003,-0.145,0.04646388758358359,0.21555483660447888,0.04056699999999999,0.0075,0.03901235186286285,0.19751544714999597,0.011612999999999993,-0.023,0.03334424347447447,0.1826040620426459
5,seg_2a4s,NORM,0.0030239999999999993,-0.017,0.007490838262262261,0.08654962889731106,-0.011308999999999998,-0.055,0.04377542694594594,0.20922577983113347,-0.014349999999999998,-0.041,0.023035615115115114,0.1517748830179589,0.013481,-0.045,0.04252398162062062,0.20621343705156708,0.004500000000000001,-0.0465,0.03876214814814815,0.19688105075945767
5,seg_4a6s,NORM,0.022570000000000003,0.003,0.006913913013013013,0.08314994295255418,0.094459,0.04,0.040990751070070074,0.20246172742044377,0.071894,0.048,0.02286981457857858,0.1512276911765123,0.02086500000000001,-0.035,0.04537649527027027,0.21301759380452656,0.021795000000000002,-0.031,0.029099112087087084,0.17058461855362894
5,seg_6a8s,NORM,-0.025316,-0.04,0.006224282426426426,0.0788941216214898,0.053723,0.015,0.030806923194194202,0.17551901091959868,0.079018,0.062,0.01697026794394394,0.13026998097775228,-0.061537,-0.11699999999999999,0.03990694557657658,0.19976722848499595,-0.042989999999999993,-0.099,0.030531815715715716,0.17473355635285318
5,seg_8a10s,NORM,0.0011809999999999974,-0.019,0.006856656895895897,0.08280493279929582,0.036691999999999995,-0.015,0.0529667558918919,0.2301450757498233,0.03550699999999998,-0.005,0.03194690085185185,0.17873695994911587,-0.015025,-0.0575,0.04119946183683684,0.2029765056277126,0.005294,-0.03,0.02837157313713714,0.16843863314910015
6,seg_0a2s,NORM,0.035482,-0.005,0.014778658334334335,0.12156750525668582,-0.054314999999999995,-0.085,0.03788438215715714,0.19463910747112756,-0.08977800000000002,-0.107,0.02515294966566567,0.1585968148030271,0.0029399999999999977,-0.0085,0.05667723763763764,0.23806981672954183,0.008326000000000002,-0.045,0.048924133857857856,0.22118800568262706
6,seg_2a4s,NORM,-0.0004660000000000011,-0.04,0.016306451295295295,0.1276967160709127,0.029727999999999997,0.006,0.02399286488088088,0.15489630363853388,0.030180000000000002,0.045,0.015460243843843844,0.12433922890159745,0.007709999999999994,-0.0055,0.05645135725725726,0.23759494366938294,-0.002903999999999999,-0.0505,0.03428919397797798,0.1851734159591435
6,seg_4a6s,NORM,0.036833,-0.01,0.018488215326326322,0.13597137686412653,0.069087,0.04,0.03273530073173173,0.18092899361830245,0.032240000000000005,0.04,0.019459678078078076,0.1394979500855768,0.025212999999999996,0.0185,0.05607619782882883,0.2368041338930316,-0.023672000000000002,-0.0725,0.04606275116716716,0.21462234545164946
6,seg_6a8s,NORM,-0.003337000000000003,-0.042,0.01435013957057057,0.11979206806199887,-0.021969000000000002,-0.045,0.034044234273273265,0.18451079717261334,-0.018637,-0.021,0.01888624547647648,0.13742723702554918,-0.031052000000000003,-0.03,0.07035590319919921,0.26524687217609033,-0.029603999999999995,-0.083,0.048658157341341345,0.22058594094216735
6,seg_8a10s,NORM,-0.06718500000000001,-0.105,0.015411654429429432,0.12414368461355346,-0.009799,-0.034,0.02316272732632632,0.15219305938946862,0.057379,0.075,0.011994143502502504,0.10951777710720074,-0.039688,-0.073,0.04235530996596597,0.20580405721454076,0.027097000000000003,-0.013,0.03363081440540541,0.18338706171757432
7,seg_0a2s,NORM,0.020414999999999996,-0.05,0.0677701289039039,0.2603269653798928,0.029841000000000003,0.01,0.011989901620620622,0.10949840921502295,0.009427000000000007,0.055,0.04382156623723723,0.20933601275756933,-0.024436,-0.04,0.04482833223623624,0.21172702292394383,0.023728000000000003,-0.01,0.04115416217817819,0.20286488650867648
7,seg_2a4s,NORM,0.003678999999999998,-0.066,0.06673612808708708,0.2583333661900589,0.016433,0.0,0.012336900411411411,0.11107160038196717,0.012758000000000005,0.055,0.04208741485085086,0.20515217486259038,-0.023223999999999995,-0.04,0.042152586410410406,0.2053109505370096,0.017217999999999997,-0.008,0.04171394842442443,0.20423992857525294
7,seg_4a6s,NORM,-0.008827000000000005,-0.075,0.06551296803903904,0.2559550117482349,-0.039159,-0.055,0.011575597316316315,0.10758994988527652,-0.030328000000000004,0.02,0.043378382798798805,0.20827477715460124,0.015787999999999996,0.002,0.0460686457017017,0.21463607735350948,0.035671,0.005,0.04122738414314314,0.20304527609167158
7,seg_6a8s,NORM,-0.026587,-0.081,0.059447035466466465,0.24381762747280283,-0.0054950000000000025,-0.015,0.011925397372372373,0.10920346776715643,0.021089999999999998,0.064,0.037113343243243245,0.19264823706238074,-0.042586,-0.043,0.04050557818218218,0.20125997660285608,-0.005053000000000001,-0.035,0.045234458649649645,0.21268394074224234
7,seg_8a10s,NORM,0.008106000000000004,-0.051,0.0653581248888889,0.25565235162010325,0.009311,-0.005,0.01105391018918919,0.10513757743637234,0.001195000000000002,0.055,0.04196189687187188,0.20484603211161273,0.058362000000000004,0.07,0.04679207302902904,0.21631475453382518,-0.062532,-0.085,0.040972793769769776,0.20241737516767125
8,seg_0a2s,MI,0.013816000000000002,-0.03,0.024670536680680675,0.15706857317961692,0.260129,0.286,0.030386578937937943,0.17431746595776898,0.246328,0.2945,0.030736863279279283,0.175319318043618,-0.054217,-0.0735,0.10330292683783784,0.32140772678614593,-0.10146099999999998,-0.136,0.02173482730630631,0.14742736281405264
8,seg_2a4s,MI,0.022796000000000007,-0.035,0.03316344983383383,0.18210834641452828,-0.079531,-0.129,0.11063519022922923,0.332618685929142,-0.10230199999999996,-0.1685,0.11190449128728729,0.3345212867476258,0.017955,0.035,0.1712679309059059,0.4138452982769116,0.031943,0.04,0.04366680655755755,0.20896604163728985
8,seg_4a6s,MI,7.499999999999929e-05,-0.048,0.02507664602102102,0.15835607352110312,-0.462501,-0.506,0.01539125925825826,0.12406151400921343,-0.46256200000000003,-0.48,0.01597575791391391,0.1263952448231891,0.171209,0.147,0.10254730862762762,0.32023008701186656,0.139488,0.11,0.02094078864464464,0.14470932466377087
